uf;municipio_cod;municipio_nome;escola_cod;escola_nome;ideb
GO;5218607;Rialma;52018920;COLEGIO ESTADUAL POLIVALENTE RUI BARBOSA;4,3
GO;5218706;Rianápolis;52019080;COLEGIO ESTADUAL GRICON E SILVA;5,5
GO;5218706;Rianápolis;52019101;ESCOLA ESTADUAL CONEGO JOSE TRINDADE DA FONSECA E SILVA;-
GO;5218904;Rubiataba;52019160;COLEGIO ESTADUAL RAIMUNDO SANTANA AMARAL;4,8
GO;5218904;Rubiataba;52019250;COLEGIO ESTADUAL PEDRO ALVES DE MOURA;4,3
GO;5219357;Santa Isabel;52019624;COLEGIO ESTADUAL SANTA ISABEL;4,4
GO;5220157;São Luiz do Norte;52019802;COLEGIO ESTADUAL MEIRA MATOS;3,8
GO;5221700;Uruana;52019926;COLEGIO ESTADUAL JOSE ALVES TOLEDO;4,3
GO;5221700;Uruana;52020231;COLEGIO ESTADUAL JOSE RIBEIRO MAGALHAES;4,7
GO;5201108;Anápolis;52020320;COLEGIO COUTO MAGALHAES;6,1
GO;5201108;Anápolis;52020363;COLEGIO ESTADUAL ADOLPHO BATISTA;4,2
GO;5201108;Anápolis;52020371;COLEGIO ESTADUAL ANTENSINA SANTANA;4,1
GO;5201108;Anápolis;52020398;COLEGIO ESTADUAL CARLOS DE PINA;4,6
GO;5201108;Anápolis;52020401;CENTRO EDUCACIONAL DE PERIODO INTEGRAL DOUTOR GENSERICO GONZAGA JAIME;-
GO;5201108;Anápolis;52020410;COLEGIO ESTADUAL DOUTOR MAUA CAVALCANTE SAVIO;-
GO;5201108;Anápolis;52020428;COLEGIO ESTADUAL GOMES DE SOUZA RAMOS;4,8
GO;5201108;Anápolis;52020436;COLEGIO ESTADUAL JOSE LUDOVICO DE ALMEIDA;-
GO;5201108;Anápolis;52020444;COLEGIO ESTADUAL PADRE FERNANDO GOMES DE MELO;4,5
GO;5201108;Anápolis;52020452;COLEGIO ESTADUAL PADRE TRINDADE;4,7
GO;5201108;Anápolis;52020460;COLEGIO ESTADUAL PROFESSOR FAUSTINO;3,5
GO;5201108;Anápolis;52020479;COLEGIO ESTADUAL PROFESSORA HELENA NASSER;4
GO;5201108;Anápolis;52020487;COLEGIO ESTADUAL PROFESSOR HELI ALVES FERREIRA;-
GO;5201108;Anápolis;52020509;COLEGIO ESTADUAL VIRGINIO SANTILLO;4,5
GO;5201108;Anápolis;52020533;COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE POLIVALENTE GABRIEL ISSA;5,8
GO;5201108;Anápolis;52020541;COLEGIO ESTADUAL POLIVALENTE FREI JOAO BATISTA;4,4
GO;5201108;Anápolis;52020576;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DE ANAPOLIS I - DR CESAR TOLEDO;6,2
GO;5201108;Anápolis;52020843;COLEGIO ESTADUAL AMERICO BORGES DE CARVALHO;3,9
GO;5201108;Anápolis;52020851;COLEGIO ESTADUAL ARLINDO COSTA;-
GO;5201108;Anápolis;52020860;COLEGIO ESTADUAL CASTELO BRANCO;-
GO;5201108;Anápolis;52020886;ESCOLA SESI JUNDIAI;5,3
GO;5201108;Anápolis;52020894;COLEGIO ESTADUAL DURVAL NUNES DA MATA;4
GO;5201108;Anápolis;52020924;COLEGIO ESTADUAL GENERAL CURADO;3,6
GO;5201108;Anápolis;52020940;COLEGIO ESTADUAL HERTA LAYSER ODWYER;4,1
GO;5201108;Anápolis;52020959;COLEGIO ESTADUAL JAD SALOMAO;3,7
GO;5201108;Anápolis;52020967;COLEGIO ESTADUAL LEINY LOPES DE SOUZA;3,6
GO;5201108;Anápolis;52021009;COLEGIO ESTADUAL OSVALDO FRANCISCO DA SILVA;3,5
GO;5201108;Anápolis;52021025;COLEGIO ESTADUAL PLINIO JAIME;4,1
GO;5201108;Anápolis;52021033;COLEGIO ESTADUAL PROFESSOR JOSE ABDALLA;4,8
GO;5201108;Anápolis;52021068;COLEGIO ESTADUAL ROTARY DONANA;4,3
GO;5201108;Anápolis;52021092;COLEGIO ESTADUAL WALDEMAR DE PAULA CAVALCANTI;3,4
GO;5201108;Anápolis;52021106;COLEGIO ESTADUAL ZECA BATISTA;4,1
GO;5201108;Anápolis;52022072;COLEGIO ESTADUAL CORONEL ACHILES DE PINA;4,8
GO;5201108;Anápolis;52022099;COLEGIO ESTADUAL JOAO GOMES;4,5
GO;5204854;Campo Limpo de Goiás;52022102;COLEGIO ESTADUAL RUI BARBOSA;4,3
GO;5201603;Araçu;52022170;COLEGIO ESTADUAL HERMOGENES COELHO;4,5
GO;5203609;Brazabrantes;52022277;COLEGIO ESTADUAL DE BRAZABRANTES;3,9
GO;5205208;Caturaí;52022447;COLEGIO ESTADUAL MOISES SANTANA;4
GO;5206800;Damolândia;52022471;COLEGIO ESTADUAL DOM EMANUEL;4,6
GO;5209606;Heitoraí;52022560;COLEGIO ESTADUAL DOM ABEL;4,2
GO;5210000;Inhumas;52022706;COLEGIO ESTADUAL ARY RIBEIRO VALADAO FILHO;5,4
GO;5210000;Inhumas;52022722;COLEGIO DA POLICIA MILITAR DE GOIAS MANOEL VILAVERDE;4,9
GO;5210000;Inhumas;52022730;COLEGIO ESTADUAL RUI BARBOSA;4,5
GO;5210406;Itaberaí;52023389;COLEGIO ESTADUAL HONESTINO MONTEIRO GUIMARAES;4,5
GO;5210406;Itaberaí;52023532;COLEGIO ESTADUAL ROCHA LIMA;4,5
GO;5210562;Itaguari;52024040;COLEGIO ESTADUAL D GENOVEVA REZENDE CARNEIRO;4,3
GO;5210604;Itaguaru;52024164;COLEGIO ESTADUAL ARTUR DA COSTA E SILVA;4,1
GO;5211404;Itauçu;52024369;COLEGIO DA POLICIA MILITAR DE GOIAS DE ITAUCU;4,1
GO;5211800;Jaraguá;52024610;COLEGIO ESTADUAL DIOGENES DE CASTRO RIBEIRO;-
GO;5211800;Jaraguá;52024628;COLEGIO ESTADUAL SILVIO DE CASTRO RIBEIRO;4,4
GO;5211800;Jaraguá;52024741;COLEGIO ESTADUAL SAO JOSE;3,7
GO;5212055;Jesúpolis;52025411;COLEGIO ESTADUAL CANDIDO DIAS;4,5
GO;5215009;Nova Veneza;52025454;COLEGIO ESTADUAL FRANCISCO ALVES;4,8
GO;5215405;Ouro Verde de Goiás;52025624;COLEGIO ESTADUAL ROQUE ROMEU RAMOS;4,5
GO;5216809;Petrolina de Goiás;52025772;COLEGIO ESTADUAL SANTA TEREZINHA;4,1
GO;5219506;Santa Rosa de Goiás;52026108;COLEGIO ESTADUAL SANTA ROSA;4,3
GO;5219902;São Francisco de Goiás;52026256;COLEGIO ESTADUAL ANTONIO FERREIRA RIOS;-
GO;5221007;Taquaral de Goiás;52026400;COLEGIO ESTADUAL PRINCEZA IZABEL;4,3
GO;5200902;Amorinópolis;52026531;COLEGIO ESTADUAL PROFESSORA ANALICIA CECILIA B SILVA;-
GO;5204201;Cachoeira de Goiás;52026663;COLEGIO ESTADUAL MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;5,1
GO;5205703;Córrego do Ouro;52026701;COLEGIO ESTADUAL BRASIL;5,5
GO;5207600;Fazenda Nova;52026809;COLEGIO ESTADUAL PEDRO LUDOVICO TEIXEIRA;4,7
GO;5210208;Iporá;52027082;COLEGIO ESTADUAL OSORIO RAIMUNDO DE LIMA;5,1
GO;5210307;Israelândia;52027570;COLEGIO ESTADUAL MARIA BARRETO;4,6
GO;5211602;Ivolândia;52027678;COLEGIO ESTADUAL ANTENOR PADILHA;5
GO;5212006;Jaupaci;52027783;COLEGIO ESTADUAL GETULIO VARGAS;4,5
GO;5213400;Moiporá;52027899;COLEGIO ESTADUAL JOSE MARCELINO;5
GO;5215207;Novo Brasil;52027996;COLEGIO ESTADUAL ALFREDO NASSER;4,2
GO;5200159;Adelândia;52028194;COLEGIO ESTADUAL FRANCISCO DE ASSIS LOBO SOBRINHO;-
GO;5200852;Americano do Brasil;52028232;COLEGIO ESTADUAL BENEDITO BRAS;4,3
GO;5201306;Anicuns;52028372;COLEGIO ESTADUAL ROSA TURISCO DE ARAUJO;4,1
GO;5202601;Aurilândia;52028917;COLEGIO ESTADUAL PROFESSOR ADALBERTO SOBRINHO DE SOUZA;4
GO;5202809;Avelinópolis;52029050;COLEGIO ESTADUAL PROFESSOR ALFREDO NASSER;4,5
GO;5203939;Buriti de Goiás;52029131;COLEGIO ESTADUAL JANUARIA RIBEIRO SOBRINHO;4,9
GO;5207808;Firminópolis;52029182;COLEGIO ESTADUAL AMERICO GONCALVES FALEIRO;-
GO;5213905;Mossâmedes;52029425;COLEGIO ESTADUAL BARAO DE MOSSAMEDES;4,8
GO;5214408;Nazário;52029620;COLEGIO ESTADUAL PROFESSOR EDMIR POVOA LEMES;3,5
GO;5214408;Nazário;52029654;COLEGIO ESTADUAL MAJOR GETULINO ARTIAGA;-
GO;5219001;Sanclerlândia;52029727;COLEGIO ESTADUAL DEPUTADO JOSE ALVES DE ASSIS;4,5
GO;5219100;Santa Bárbara de Goiás;52029875;COLEGIO ESTADUAL MARIA CARNEIRO PINTO;3,7
GO;5220108;São Luís de Montes Belos;52029964;CENTRO DE ENSINO EM PERIODO INTEGRAL AMERICO ANTUNES;5,1
GO;5220108;São Luís de Montes Belos;52030148;COLEGIO ESTADUAL PRESIDENTE COSTA E SILVA;4,5
GO;5221502;Turvânia;52030490;COLEGIO ESTADUAL PROFESSOR JOAO REZENDE DE ARAUJO;4,4
GO;5201405;Aparecida de Goiânia;52030601;COLEGIO ESTADUAL CRUZEIRO DO SUL;5,1
GO;5201405;Aparecida de Goiânia;52030610;COLEGIO ESTADUAL DEPUTADO JOSE ALVES DE ASSIS;3,6
GO;5201405;Aparecida de Goiânia;52030628;COLEGIO ESTADUAL MACHADO DE ASSIS;-
GO;5201405;Aparecida de Goiânia;52030652;COLEGIO ESTADUAL CECILIA MEIRELLES;5
GO;5201405;Aparecida de Goiânia;52030660;COLEGIO ESTADUAL GARAVELO PARK;5
GO;5201405;Aparecida de Goiânia;52030679;COLEGIO ESTADUAL PROFESSOR JOSE LOPES RODRIGUES;-
GO;5201405;Aparecida de Goiânia;52030776;COLEGIO ESTADUAL ALTO PARAISO;-
GO;5201405;Aparecida de Goiânia;52030822;COLEGIO ESTADUAL ANTONIO ALVES FORTES;3,4
GO;5201405;Aparecida de Goiânia;52030873;COLEGIO ESTADUAL DOM PEDRO I;3,2
GO;5201405;Aparecida de Goiânia;52030881;COLEGIO ESTADUAL IRMA ANGELICA;3,6
GO;5201405;Aparecida de Goiânia;52030938;COLEGIO ESTADUAL MARIA DE FATIMA SANTANA;-
GO;5201405;Aparecida de Goiânia;52030946;COLEGIO ESTADUAL MARIA JOANA DE JESUS;3,5
GO;5201405;Aparecida de Goiânia;52030989;COLEGIO ESTADUAL NOVA ERA;-
GO;5201405;Aparecida de Goiânia;52031063;COLEGIO ESTADUAL RODOLFO DE OLIVEIRA;-
GO;5201405;Aparecida de Goiânia;52031080;COLEGIO ESTADUAL RUI BARBOSA;-
GO;5201405;Aparecida de Goiânia;52031110;COLEGIO ESTADUAL SEVERINA MARIA DE JESUS;-
GO;5201405;Aparecida de Goiânia;52031314;COLEGIO DA POLICIA MILITAR UNIDADE COLINA AZUL;3,4
GO;5201405;Aparecida de Goiânia;52031330;COLEGIO ESTADUAL ESTRELA DO SUL;3,8
GO;5201405;Aparecida de Goiânia;52031454;COLEGIO ESTADUAL JESUS CONCEICAO LEAL;3,4
GO;5201405;Aparecida de Goiânia;52031535;COLEGIO ESTADUAL NOVA CIDADE;-
GO;5201405;Aparecida de Goiânia;52031764;COLEGIO ESTADUAL JOAQUIM RICARDO TEIXEIRA;4,1
GO;5201405;Aparecida de Goiânia;52031837;COLEGIO ESTADUAL JACI ABERCIO VIANA;-
GO;5201405;Aparecida de Goiânia;52031861;COLEGIO ESTADUAL JUSCELINO KUBITSCHEK DE OLIVEIRA;-
GO;5201405;Aparecida de Goiânia;52031896;COLEGIO ESTADUAL PROFESSOR GERALDO RIBEIRO DA SILVA;-
GO;5201405;Aparecida de Goiânia;52031926;COLEGIO ESTADUAL VILLA LOBOS;-
GO;5201405;Aparecida de Goiânia;52031977;COLEGIO ESTADUAL JARDIM TIRADENTES;3,5
GO;5201801;Aragoiânia;52032043;COLEGIO ESTADUAL JOSE CANDIDO ROSA;3,2
GO;5203302;Bela Vista de Goiás;52032191;COLEGIO ESTADUAL PEDRO VIEIRA JANUARIO;5,3
GO;5203302;Bela Vista de Goiás;52032230;ESCOLA ESTADUAL DR BELEM;4,7
GO;5203559;Bonfinópolis;52032663;COLEGIO ESTADUAL PRESIDENTE CASTELO BRANCO;4
GO;5204557;Caldazinha;52032710;COLEGIO ESTADUAL HORACIA LOBO;4,7
GO;5208400;Goianápolis;52032841;COLEGIO ESTADUAL JOSE RESIO;-
GO;5208707;Goiânia;52033279;CENTRO DE ENSINO E PESQUISA APLICADA A EDUCACAO;-
GO;5208707;Goiânia;52033295;COLEGIO DINAMICO;-
GO;5208707;Goiânia;52033317;COLEGIO ESTADUAL AECIO OLIVEIRA DE ANDRADE;4,4
GO;5208707;Goiânia;52033333;COLEGIO ESTADUAL ASSIS CHATEAUBRIAND;-
GO;5208707;Goiânia;52033341;COLEGIO ESTADUAL BANDEIRANTE;-
GO;5208707;Goiânia;52033350;COLEGIO ESTADUAL CARLOS ALBERTO DE DEUS;5
GO;5208707;Goiânia;52033368;COLEGIO ESTADUAL CORA CORALINA;4,4
GO;5208707;Goiânia;52033376;COLEGIO ESTADUAL CULTURA E COOPERATIVISMO;5
GO;5208707;Goiânia;52033384;COLEGIO ESTADUAL DEPUTADO JOSE DE ASSIS;4,5
GO;5208707;Goiânia;52033406;COLEGIO ESTADUAL DO SETOR SUDOESTE;4,4
GO;5208707;Goiânia;52033430;COLEGIO ESTADUAL EDMUNDO ROCHA VILA MUTIRAO;4,2
GO;5208707;Goiânia;52033457;COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE HUGO DE CARVALHO RAMOS;5,6
GO;5208707;Goiânia;52033465;COLEGIO ESTADUAL IRMA GABRIELA;4,5
GO;5208707;Goiânia;52033481;COLEGIO ESTADUAL JARDIM AMERICA;4,4
GO;5208707;Goiânia;52033490;COLEGIO ESTADUAL JARDIM BALNEARIO MEIA PONTE;4,9
GO;5208707;Goiânia;52033503;COLEGIO DA POLICIA MILITAR JARDIM GUANABARA;4,5
GO;5208707;Goiânia;52033511;COLEGIO ESTADUAL ROBINHO MARTINS DE AZEVEDO;4,5
GO;5208707;Goiânia;52033520;COLEGIO ESTADUAL JARDIM VILA BOA;4,9
GO;5208707;Goiânia;52033538;COLEGIO ESTADUAL JOSE LOBO;3,9
GO;5208707;Goiânia;52033554;COLEGIO DA POLICIA MILITAR UNIDADE MAJOR OSCAR ALVELOS;4,7
GO;5208707;Goiânia;52033562;COLEGIO ESTADUAL PEDRO XAVIER TEIXEIRA;4,6
GO;5208707;Goiânia;52033570;COLEGIO ESTADUAL PREUNIVERSITARIO;5,7
GO;5208707;Goiânia;52033589;COLEGIO ESTADUAL PROFESSOR JOAQUIM CARVALHO FERREIRA;4,9
GO;5208707;Goiânia;52033597;COLEGIO ESTADUAL PROFESSOR PEDRO GOMES;5,5
GO;5208707;Goiânia;52033600;COLEGIO ESTADUAL PROFESSOR WILMAR GONCALVES DA SILVA;4,7
GO;5208707;Goiânia;52033619;COLEGIO ESTADUAL PROFESSORA OLGA MANSUR;-
GO;5208707;Goiânia;52033643;COLEGIO ESTADUAL SENADOR TEOTONIO VILELA;3,8
GO;5208707;Goiânia;52033651;COLEGIO DA POLICIA MILITAR UNIDADE WALDEMAR MUNDIM;4,5
GO;5208707;Goiânia;52033945;COLEGIO ESTADUAL NOVO HORIZONTE;-
GO;5208707;Goiânia;52033953;COLEGIO ESTADUAL ANTONIO OLIVEIRA DA SILVA;4,7
GO;5208707;Goiânia;52033961;COLEGIO ESTADUAL DAMIANA DA CUNHA;4,8
GO;5208707;Goiânia;52033988;COLEGIO ESTADUAL PARQUE AMAZONIA;4,3
GO;5208707;Goiânia;52034119;COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE POLIVALENTE MODELO VASCO DOS REIS;5,5
GO;5208707;Goiânia;52034151;COLEGIO ESTADUAL CASTRO ALVES;4,5
GO;5208707;Goiânia;52034720;COLEGIO GALATAS;-
GO;5208707;Goiânia;52034755;ESCOLA SESI CAMPINAS;5,1
GO;5208707;Goiânia;52034798;COLEGIO ESTADUAL ALBERT SABIN;4,4
GO;5208707;Goiânia;52034836;COLEGIO ESTADUAL ARY RIBEIRO VALADAO FILHO;4,4
GO;5208707;Goiânia;52034879;COLEGIO ESTADUAL CORACAO DE JESUS;-
GO;5208707;Goiânia;52034917;COLEGIO ESTADUAL DOM ABEL SPL;-
GO;5208707;Goiânia;52034941;COLEGIO ESTADUAL DOM FERNANDO I;-
GO;5208707;Goiânia;52035042;COLEGIO ESTADUAL EDMUNDO ROCHA VERA CRUZ;4,6
GO;5208707;Goiânia;52035131;COLEGIO ESTADUAL JOAO BENNIO;4,5
GO;5208707;Goiânia;52035140;COLEGIO ESTADUAL JOAO JOSE COUTINHO;4,7
GO;5208707;Goiânia;52035247;COLEGIO ESTADUAL MENINO JESUS;4,1
GO;5208707;Goiânia;52035271;COLEGIO DA POLICIA MILITAR MIRIAM BENCHIMOL FERREIRA;4,8
GO;5208707;Goiânia;52035280;COLEGIO ESTADUAL MURILO BRAGA;4,1
GO;5208707;Goiânia;52035336;COLEGIO ESTADUAL NOSSA SENHORA DE LOURDES;4,5
GO;5208707;Goiânia;52035344;COLEGIO ESTADUAL OLAVO BILAC;4,7
GO;5208707;Goiânia;52035352;COLEGIO ESTADUAL PARQUE DOS BURITIS;4,3
GO;5208707;Goiânia;52035395;COLEGIO ESTADUAL POLIVALENTE PROFESSOR GOIANY PRATES;-
GO;5208707;Goiânia;52035506;COLEGIO ESTADUAL COLEMAR NATAL E SILVA;4,6
GO;5208707;Goiânia;52035549;COLEGIO ESTADUAL SEBASTIAO ALVES DE SOUZA;4,4
GO;5208707;Goiânia;52035581;COLEGIO ESTADUAL SOLON AMARAL;-
GO;5208707;Goiânia;52035620;COLEGIO ESTADUAL TANCREDO DE ALMEIDA NEVES;-
GO;5208707;Goiânia;52037045;IFG - CAMPUS GOIANIA;-
GO;5208707;Goiânia;52037517;COLEGIO ESTADUAL JARDIM EUROPA;5,3
GO;5208707;Goiânia;52037550;COLEGIO ESTADUAL ISMAEL SILVA DE JESUS;-
GO;5208707;Goiânia;52037568;COLEGIO ESTADUAL JAYME CAMARA;4
GO;5208707;Goiânia;52037991;IEC PRESIDENTE CASTELLO BRANCO;4,8
GO;5208707;Goiânia;52038025;INSTITUTO DE EDUCACAO DE GOIAS;-
GO;5208707;Goiânia;52038181;LYCEU DE GOIANIA;5,2
GO;5208806;Goianira;52038270;COLEGIO ESTADUAL JOSE RODRIGUES NAVES;3,9
GO;5208806;Goianira;52038289;COLEGIO ESTADUAL PADRE PELAGIO;-
GO;5209200;Guapó;52038483;COLEGIO ESTADUAL PROFESSORA LIODOSIA SERRA RAMOS;-
GO;5209200;Guapó;52038521;COLEGIO ESTADUAL DE POSSELANDIA;4,1
GO;5209200;Guapó;52038556;ESCOLA ESTADUAL DR JOSE FELICIANO FERREIRA;4,3
GO;5209705;Hidrolândia;52038734;COLEGIO ESTADUAL ADEMAR ALVES DE SOUZA;4,4
GO;5209705;Hidrolândia;52038742;COLEGIO ESTADUAL DEPUTADO MANOEL MENDONCA;3,9
GO;5212303;Leopoldo de Bulhões;52039005;COLEGIO ESTADUAL SALIM AFIUNE;4,1
GO;5214507;Nerópolis;52039200;COLEGIO ESTADUAL DOUTOR NEGREIROS;-
GO;5214507;Nerópolis;52039218;COLEGIO ESTADUAL JOSE VALENTE;3,3
GO;5214507;Nerópolis;52039226;COLEGIO ESTADUAL MARTINIANO DE CARVALHO;4,1
GO;5219738;Santo Antônio de Goiás;52039382;COLEGIO ESTADUAL PADRE ALEXANDRE DE MORAIS;4,1
GO;5220454;Senador Canedo;52039412;COLEGIO DA POLICIA MILITAR PEDRO XAVIER TEIXEIRA;4,3
GO;5220454;Senador Canedo;52039420;COLEGIO ESTADUAL JOAO CARNEIRO DOS SANTOS;3,4
GO;5220454;Senador Canedo;52039617;COLEGIO ESTADUAL JOSE DAVID SKAFF;-
GO;5221197;Terezópolis de Goiás;52039625;COLEGIO ESTADUAL ALFREDO NASSER;4,1
GO;5221403;Trindade;52039714;COLEGIO ESTADUAL PADRE PELAGIO;4,6
GO;5221403;Trindade;52039722;COLEGIO APHONSIANO;-
GO;5221403;Trindade;52039730;COLEGIO ESTADUAL DIVINO PAI ETERNO;3,9
GO;5221403;Trindade;52039803;COLEGIO ESTADUAL ADAGUISMAR DE OLIVEIRA;4,2
GO;5221403;Trindade;52039854;COLEGIO ESTADUAL DR PEDRO LUDOVICO TEIXEIRA;4,3
GO;5221403;Trindade;52039870;COLEGIO ESTADUAL HOMERO HONORATO;5,3
GO;5221403;Trindade;52039897;COLEGIO ESTADUAL MENINO JESUS;4,3
GO;5221403;Trindade;52039951;COLEGIO ESTADUAL SENADOR THEOTONIO VILELLA;3,8
GO;5221403;Trindade;52040119;COLEGIO ESTADUAL CESAR ALENCASTRO VEIGA;4
GO;5200050;Abadia de Goiás;52040127;COLEGIO ESTADUAL MANOEL LIBANIO DA SILVA;4
GO;5200803;Alvorada do Norte;52040208;COLEGIO ESTADUAL ANTONIO CLARET CARDOSO;3,9
GO;5203962;Buritinópolis;52040410;COLEGIO ESTADUAL IRMA DULCE;4,5
GO;5206701;Damianópolis;52040577;COLEGIO ESTADUAL JULIO MOREIRA DE MOURA;4,5
GO;5207907;Flores de Goiás;52040771;COLEGIO ESTADUAL JULIO CESAR TEODORO;3,6
GO;5207907;Flores de Goiás;52040780;COLEGIO ESTADUAL MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;3,4
GO;5208301;Divinópolis de Goiás;52041018;COLEGIO ESTADUAL GERMANA GOMES;3,9
GO;5208301;Divinópolis de Goiás;52041034;ESCOLA ESTADUAL GREGORIO BATISTA DOS PASSOS;3,3
GO;5209408;Guarani de Goiás;52041247;COLEGIO ESTADUAL VICENTE JOSE VALENTE;3,8
GO;5209903;Iaciara;52041450;COLEGIO ESTADUAL JOAQUIM VIEIRA DE BRITO;4
GO;5209903;Iaciara;52041506;COLEGIO ESTADUAL RAIMUNDO ROCHA RIBEIRO;3,8
GO;5212709;Mambaí;52041689;COLEGIO ESTADUAL SEBASTIAO MOREIRA DA SILVEIRA;3,5
GO;5218300;Posse;52041816;COLEGIO ESTADUAL ARGEMIRO ANTONIO DE ARAUJO;4,7
GO;5218300;Posse;52041832;COLEGIO MUNICIPAL CASTRO ALVES;-
GO;5218300;Posse;52041883;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS - DOM PRUDENCIO;4,5
GO;5218300;Posse;52041921;COLEGIO ESTADUAL PROFESSORA JOSEFA BARBOSA VALENTE;-
GO;5219803;São Domingos;52042359;COLEGIO ESTADUAL JOAO HONORATO;4,5
GO;5219803;São Domingos;52042715;COLEGIO ESTADUAL POVOADO ESTIVA;3,7
GO;5220686;Simolândia;52042910;COLEGIO ESTADUAL ELVIRA LEAO BARRETO;4,1
GO;5220702;Sítio d'Abadia;52043070;COLEGIO ESTADUAL FRANCISCO DA MATTA LIMA;4,2
GO;5200100;Abadiânia;52043223;COLEGIO ESTADUAL OSORIO RODRIGUES CAMARGO;4,1
GO;5200100;Abadiânia;52043509;INSTITUTO ADVENTISTA BRASIL CENTRAL;5,3
GO;5200175;Água Fria de Goiás;52043533;COLEGIO ESTADUAL AGUA FRIA;-
GO;5200308;Alexânia;52043711;COLEGIO ESTADUAL 31 DE MARCO;3,7
GO;5200308;Alexânia;52043746;COLEGIO ESTADUAL 13 DE MAIO;4,6
GO;5200308;Alexânia;52043762;COLEGIO ESTADUAL PADRE ANTONIO MARCIGALHA;4,2
GO;5205497;Cidade Ocidental;52044297;COLEGIO ESTADUAL OCIDENTAL;4,3
GO;5205497;Cidade Ocidental;52044360;COLEGIO ESTADUAL JORGE AMADO;-
GO;5205513;Cocalzinho de Goiás;52044572;COLEGIO ESTADUAL THIAGO VIDAL FERNANDES;4,3
GO;5205802;Corumbá de Goiás;52045080;COLEGIO ESTADUAL ANDRE GAUDIE;4,5
GO;5206206;Cristalina;52045595;COLEGIO ESTADUAL OLGA AGUIAR MOHN;-
GO;5206206;Cristalina;52045641;COLEGIO ESTADUAL JOSE DE GOIAS BRASIL;4,1
GO;5208004;Formosa;52046150;COLEGIO ESTADUAL HUGO LOBO;-
GO;5208004;Formosa;52046168;COLEGIO ESTADUAL MAESTRO MIGUEL AFFIUNE;3,8
GO;5208004;Formosa;52046176;COLEGIO ESTADUAL PROFESSOR SERGIO FAYAD GENEROSO;5,3
GO;5208004;Formosa;52046184;COLEGIO SAO JOSE;5,5
GO;5208004;Formosa;52046192;COLEGIO ESTADUAL AMERICANO DO BRASIL;3,7
GO;5208004;Formosa;52046273;COLEGIO DA POLICIA MILITAR UNIDADE DOMINGOS DE OLIVEIRA;4,5
GO;5208004;Formosa;52046281;COLEGIO ESTADUAL DOUTOR JOSE BALDUINO DE SOUZA DECIO;3,6
GO;5208004;Formosa;52046290;ESCOLA ESTADUAL JOAQUIM ANTONIO DE MAGALHAES;4,1
GO;5208004;Formosa;52046338;COLEGIO ESTADUAL PROFESSORA SUELI MARIA NICHETTI;3,4
GO;5208004;Formosa;52046362;COLEGIO ESTADUAL PROFESSOR CLAUDIANO ROCHA;3,9
GO;5208004;Formosa;52046370;COLEGIO ESTADUAL PROFESSORA MARIA ANGELICA DE OLIVEIRA;3,1
GO;5208004;Formosa;52046974;COLEGIO ESTADUAL HELENA NASSER;3,5
GO;5208004;Formosa;52047059;COLEGIO ESTADUAL ARTHUR RIBEIRO DE MAGALHAES FILHO;4
GO;5208004;Formosa;52047148;COLEGIO ESTADUAL DISTRITO DE SANTA ROSA;-
GO;5215231;Novo Gama;52047172;CAIC NOVO GAMA;-
GO;5215231;Novo Gama;52047202;COLEGIO ESTADUAL NOVO GAMA;-
GO;5212501;Luziânia;52047210;COLEGIO ESTADUAL PROFESSOR ANTONIO VALDIR RORIZ;4,3
GO;5221858;Valparaíso de Goiás;52047229;COLEGIO ESTADUAL VALPARAIZO;3,9
GO;5212501;Luziânia;52047270;COLEGIO ESTADUAL PROFESSOR ANTONIO MARCO DE ARAUJO;4,2
GO;5221858;Valparaíso de Goiás;52047288;COLEGIO ESTADUAL ALMIRANTE TAMANDARE;3,7
GO;5221858;Valparaíso de Goiás;52047300;COLEGIO ESTADUAL DESEMBARGADOR DILERMANDO MEIRELES;-
GO;5212501;Luziânia;52047318;COLEGIO ESTADUAL PROFESSORA MARIA PEREIRA VASCONCELOS;4,3
GO;5212501;Luziânia;52047458;COLEGIO ESTADUAL CONEGO RAMIRO;4,9
GO;5212501;Luziânia;52047474;COLEGIO ESTADUAL EPAMINONDAS RORIZ;-
GO;5212501;Luziânia;52047504;COLEGIO ESTADUAL PADRE DARIO DE ROMEDIS;4,2
GO;5212501;Luziânia;52047512;COLEGIO ESTADUAL POSTO IPE;3,9
GO;5212501;Luziânia;52047539;COLEGIO ESTADUAL PROFESSOR JOSE CARNEIRO FILHO;4,7
GO;5212501;Luziânia;52047547;COLEGIO ESTADUAL PROFESSORA LOURDES DE OLIVEIRA SAMPAIO;4
GO;5215231;Novo Gama;52047555;COLEGIO ESTADUAL PROFESSOR BENEDITO VIEIRA DE SA;-
GO;5221858;Valparaíso de Goiás;52048535;COLEGIO ESTADUAL CEU AZUL;3,7
GO;5212501;Luziânia;52048730;COLEGIO ESTADUAL MINGONE;4,2
